index,D_0__Archaea;D_1__Asgardaeota,D_0__Archaea;D_1__Crenarchaeota,D_0__Archaea;D_1__Diapherotrites,D_0__Archaea;D_1__Euryarchaeota,D_0__Archaea;D_1__Nanoarchaeaeota,D_0__Archaea;D_1__Thaumarchaeota,D_0__Bacteria;D_1__Acidobacteria,D_0__Bacteria;D_1__Actinobacteria,D_0__Bacteria;D_1__Armatimonadetes,D_0__Bacteria;D_1__BRC1,D_0__Bacteria;D_1__Bacteroidetes,D_0__Bacteria;D_1__Calditrichaeota,D_0__Bacteria;D_1__Chlamydiae,D_0__Bacteria;D_1__Chloroflexi,D_0__Bacteria;D_1__Cloacimonetes,D_0__Bacteria;D_1__Cyanobacteria,D_0__Bacteria;D_1__Dadabacteria,D_0__Bacteria;D_1__Deinococcus-Thermus,D_0__Bacteria;D_1__Dependentiae,D_0__Bacteria;D_1__Elusimicrobia,D_0__Bacteria;D_1__Entotheonellaeota,D_0__Bacteria;D_1__Epsilonbacteraeota,D_0__Bacteria;D_1__FBP,D_0__Bacteria;D_1__FCPU426,D_0__Bacteria;D_1__Fibrobacteres,D_0__Bacteria;D_1__Firestonebacteria,D_0__Bacteria;D_1__Firmicutes,D_0__Bacteria;D_1__Fusobacteria,D_0__Bacteria;D_1__GAL15,D_0__Bacteria;D_1__Gemmatimonadetes,D_0__Bacteria;D_1__Halanaerobiaeota,D_0__Bacteria;D_1__Hydrogenedentes,D_0__Bacteria;D_1__Kiritimatiellaeota,D_0__Bacteria;D_1__LCP-89,D_0__Bacteria;D_1__Latescibacteria,D_0__Bacteria;D_1__Lentisphaerae,D_0__Bacteria;D_1__Margulisbacteria,D_0__Bacteria;D_1__Modulibacteria,D_0__Bacteria;D_1__Nitrospinae,D_0__Bacteria;D_1__Nitrospirae,D_0__Bacteria;D_1__Omnitrophicaeota,D_0__Bacteria;D_1__PAUC34f,D_0__Bacteria;D_1__Patescibacteria,D_0__Bacteria;D_1__Planctomycetes,D_0__Bacteria;D_1__Proteobacteria,D_0__Bacteria;D_1__Rokubacteria,D_0__Bacteria;D_1__Schekmanbacteria,D_0__Bacteria;D_1__Spirochaetes,D_0__Bacteria;D_1__Synergistetes,D_0__Bacteria;D_1__TA06,D_0__Bacteria;D_1__Tenericutes,D_0__Bacteria;D_1__Verrucomicrobia,D_0__Bacteria;D_1__WOR-1,D_0__Bacteria;D_1__WPS-2,D_0__Bacteria;D_1__WS1,D_0__Bacteria;D_1__WS2,D_0__Bacteria;D_1__WS4,D_0__Bacteria;D_1__Zixibacteria,D_0__Bacteria;__,Library_Name,SRA_Sample,env_biome,env_feature,env_material,host
SRR2107431,0.0,0.0,0.0,0.0,0.0,3.0,2308.0,1321.0,41.0,17.0,1426.0,0.0,0.0,4880.0,0.0,7728.0,0.0,16.0,0.0,0.0,0.0,0.0,18.0,0.0,5.0,0.0,1267.0,0.0,0.0,1977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,178.0,575.0,46509.0,56.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JE.TC.13,SRS995487,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizoplane,Oryza sativa
SRR2107432,0.0,36.0,0.0,195.0,0.0,1.0,4069.0,3620.0,160.0,32.0,3471.0,0.0,0.0,4246.0,0.0,3657.0,0.0,16.0,0.0,1.0,0.0,39.0,5.0,0.0,150.0,0.0,4357.0,0.0,0.0,2082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,741.0,32441.0,12.0,0.0,25.0,0.0,0.0,0.0,878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JE.TC.14,SRS995490,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizoplane,Oryza sativa
SRR2107433,0.0,0.0,0.0,0.0,0.0,12.0,5621.0,1280.0,949.0,4.0,1819.0,0.0,0.0,1897.0,0.0,1011.0,0.0,15.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2369.0,0.0,0.0,3139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,162.0,1932.0,52508.0,37.0,0.0,0.0,0.0,0.0,0.0,1447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JE.TC.15,SRS995491,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizoplane,Oryza sativa
SRR2107434,0.0,0.0,0.0,0.0,0.0,4.0,96.0,232.0,7.0,0.0,205.0,0.0,0.0,339.0,0.0,22442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,59907.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JE.TC.16,SRS995493,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR2107435,0.0,0.0,0.0,0.0,0.0,0.0,42.0,134.0,7.0,0.0,133.0,0.0,0.0,634.0,0.0,32342.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,67817.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,JE.TC.17,SRS995495,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR2107436,0.0,0.0,0.0,19.0,0.0,6.0,139.0,111.0,8.0,0.0,291.0,0.0,0.0,1319.0,0.0,28352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,83.0,49157.0,0.0,0.0,11.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JE.TC.18,SRS995496,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR2107437,0.0,0.0,0.0,2.0,17.0,106.0,19566.0,3910.0,975.0,169.0,2016.0,0.0,0.0,5565.0,0.0,786.0,0.0,11.0,1.0,8.0,17.0,0.0,6.0,1.0,13.0,0.0,11914.0,0.0,0.0,8490.0,0.0,28.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,171.0,7.0,0.0,23.0,4891.0,17626.0,535.0,0.0,1.0,0.0,0.0,0.0,2217.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,JE.TC.19,SRS995498,Greenhouse Soil,Transported Soil in the Greenhouse,Bulk_Soil,Oryza sativa
SRR2107438,0.0,1.0,0.0,3.0,8.0,163.0,17356.0,5108.0,1093.0,200.0,3487.0,0.0,0.0,5031.0,0.0,378.0,0.0,3.0,1.0,4.0,12.0,0.0,31.0,0.0,2.0,0.0,19206.0,0.0,0.0,8165.0,0.0,43.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,185.0,1.0,0.0,53.0,5194.0,35364.0,373.0,0.0,0.0,0.0,0.0,0.0,3128.0,0.0,0.0,0.0,0.0,118.0,0.0,1.0,JE.TC.20,SRS995500,Greenhouse Soil,Transported Soil in the Greenhouse,Bulk_Soil,Oryza sativa
SRR2107439,0.0,1.0,0.0,1.0,8.0,326.0,14225.0,9709.0,694.0,65.0,1622.0,0.0,0.0,7249.0,1.0,314.0,0.0,2.0,6.0,12.0,18.0,0.0,11.0,0.0,5.0,0.0,4984.0,0.0,0.0,5386.0,0.0,20.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,124.0,3.0,0.0,14.0,3805.0,14541.0,359.0,0.0,0.0,0.0,0.0,0.0,1637.0,0.0,3.0,0.0,0.0,32.0,0.0,1.0,JE.TC.21,SRS995504,Greenhouse Soil,Transported Soil in the Greenhouse,Bulk_Soil,Oryza sativa
SRR2107440,0.0,0.0,0.0,1.0,3.0,72.0,6177.0,2527.0,556.0,78.0,3324.0,0.0,0.0,1730.0,0.0,2728.0,0.0,2.0,0.0,7.0,6.0,0.0,17.0,0.0,7.0,0.0,10541.0,0.0,0.0,3323.0,0.0,11.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,96.0,4.0,0.0,106.0,2651.0,20432.0,85.0,0.0,0.0,0.0,0.0,0.0,2598.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,JE.TC.22,SRS995502,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizosphere,Oryza sativa
SRR2107441,0.0,0.0,0.0,0.0,7.0,68.0,13340.0,3729.0,883.0,93.0,4215.0,0.0,0.0,3872.0,0.0,1446.0,0.0,9.0,1.0,12.0,9.0,0.0,45.0,0.0,9.0,0.0,5605.0,0.0,0.0,7775.0,0.0,14.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,241.0,7.0,0.0,163.0,4140.0,29828.0,353.0,0.0,0.0,0.0,0.0,0.0,3638.0,0.0,1.0,0.0,0.0,16.0,0.0,2.0,JE.TC.23,SRS995505,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizosphere,Oryza sativa
SRR2107442,0.0,1.0,0.0,1.0,2.0,68.0,13841.0,5077.0,993.0,96.0,6255.0,0.0,1.0,4232.0,0.0,6145.0,0.0,4.0,3.0,29.0,6.0,0.0,73.0,0.0,16.0,0.0,7222.0,0.0,0.0,9123.0,0.0,8.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,238.0,14.0,0.0,115.0,3866.0,55896.0,340.0,0.0,1.0,0.0,0.0,0.0,5316.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,JE.TC.24,SRS995507,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizosphere,Oryza sativa
SRR2107443,0.0,0.0,0.0,0.0,0.0,2.0,3263.0,1123.0,255.0,2.0,3726.0,0.0,0.0,4442.0,0.0,8905.0,0.0,6.0,3.0,2.0,0.0,3.0,29.0,0.0,12.0,0.0,2571.0,2.0,0.0,2158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,107.0,624.0,38200.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,JE.TC.25,SRS995506,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizoplane,Oryza sativa
SRR2107444,0.0,0.0,0.0,94.0,0.0,14.0,1722.0,2845.0,42.0,34.0,2150.0,0.0,0.0,3481.0,0.0,9945.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,477.0,0.0,0.0,1149.0,0.0,31.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,36.0,285.0,50162.0,21.0,0.0,0.0,0.0,0.0,0.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JE.TC.26,SRS995510,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizoplane,Oryza sativa
SRR2107445,0.0,0.0,0.0,0.0,3.0,0.0,1308.0,1252.0,88.0,23.0,2627.0,0.0,0.0,7674.0,0.0,7838.0,0.0,0.0,0.0,2.0,0.0,0.0,58.0,0.0,18.0,0.0,2183.0,0.0,0.0,1378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,74.0,357.0,41711.0,1.0,0.0,1.0,0.0,0.0,0.0,1145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JE.TC.27,SRS995508,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizoplane,Oryza sativa
SRR2107446,0.0,0.0,0.0,0.0,0.0,2.0,75.0,272.0,6.0,1.0,263.0,0.0,0.0,507.0,0.0,14053.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,43937.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JE.TC.28,SRS995514,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR2107447,0.0,0.0,0.0,0.0,0.0,1.0,123.0,152.0,10.0,0.0,189.0,0.0,0.0,568.0,0.0,14671.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,45101.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JE.TC.29,SRS995512,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR2107448,0.0,0.0,0.0,0.0,0.0,0.0,62.0,146.0,1.0,0.0,179.0,0.0,0.0,626.0,0.0,15522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,47469.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JE.TC.30,SRS995516,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR2107454,0.0,15.0,0.0,5.0,42.0,181.0,16315.0,4241.0,664.0,176.0,2134.0,0.0,0.0,3870.0,0.0,106.0,0.0,3.0,1.0,17.0,17.0,0.0,0.0,0.0,22.0,0.0,6776.0,0.0,0.0,6911.0,0.0,80.0,0.0,0.0,109.0,0.0,4.0,0.0,0.0,147.0,7.0,2.0,11.0,3794.0,14906.0,402.0,0.0,0.0,0.0,0.0,0.0,1394.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,JE.TC.31,SRS995515,Greenhouse Soil,Transported Soil in the Greenhouse,Bulk_Soil,Oryza sativa
SRR2107455,0.0,0.0,0.0,2.0,31.0,125.0,14272.0,5142.0,588.0,65.0,2696.0,0.0,0.0,3518.0,0.0,312.0,0.0,3.0,0.0,11.0,11.0,0.0,10.0,0.0,2.0,0.0,2452.0,0.0,0.0,9182.0,0.0,10.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,183.0,3.0,0.0,11.0,2574.0,16984.0,221.0,0.0,0.0,0.0,0.0,0.0,1643.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,JE.TC.32,SRS995518,Greenhouse Soil,Transported Soil in the Greenhouse,Bulk_Soil,Oryza sativa
SRR2107456,0.0,0.0,0.0,1.0,6.0,115.0,6437.0,5024.0,436.0,32.0,1838.0,0.0,0.0,2477.0,0.0,1411.0,0.0,5.0,2.0,7.0,9.0,0.0,22.0,0.0,7.0,0.0,2081.0,0.0,0.0,3489.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,110.0,6.0,0.0,30.0,2315.0,11513.0,73.0,0.0,0.0,0.0,0.0,0.0,1149.0,0.0,0.0,0.0,1.0,11.0,1.0,1.0,JE.TC.33,SRS995520,Greenhouse Soil,Transported Soil in the Greenhouse,Bulk_Soil,Oryza sativa
SRR2107457,0.0,4.0,0.0,1.0,5.0,24.0,5561.0,1923.0,242.0,43.0,2505.0,0.0,0.0,1464.0,0.0,1474.0,0.0,4.0,1.0,4.0,1.0,0.0,23.0,0.0,5.0,0.0,22250.0,0.0,0.0,2130.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,45.0,4.0,0.0,63.0,1686.0,37581.0,58.0,0.0,0.0,0.0,0.0,0.0,1456.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,JE.TC.34,SRS995522,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizosphere,Oryza sativa
SRR2107458,0.0,0.0,0.0,1.0,0.0,34.0,3908.0,1327.0,246.0,17.0,3174.0,0.0,0.0,986.0,0.0,3626.0,0.0,2.0,1.0,0.0,2.0,2.0,8.0,0.0,1.0,0.0,25776.0,0.0,0.0,1812.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,30.0,1152.0,68907.0,100.0,0.0,10.0,0.0,0.0,0.0,1597.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,JE.TC.35,SRS995523,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizosphere,Oryza sativa
SRR2107459,0.0,2.0,0.0,0.0,1.0,13.0,2638.0,878.0,166.0,22.0,1919.0,0.0,0.0,795.0,0.0,7477.0,0.0,0.0,0.0,9.0,3.0,0.0,10.0,0.0,4.0,0.0,17149.0,0.0,0.0,1345.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,29.0,614.0,43941.0,46.0,0.0,0.0,0.0,0.0,0.0,1336.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,JE.TC.36,SRS995527,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizosphere,Oryza sativa
SRR2107460,0.0,0.0,0.0,0.0,1.0,3.0,949.0,878.0,44.0,11.0,1000.0,0.0,0.0,2185.0,0.0,6137.0,0.0,1.0,0.0,3.0,0.0,0.0,7.0,0.0,3.0,0.0,9623.0,0.0,0.0,366.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,20.0,194.0,28750.0,7.0,0.0,5.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JE.TC.37,SRS995525,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizoplane,Oryza sativa
SRR2107461,0.0,0.0,0.0,1.0,9.0,0.0,1061.0,778.0,111.0,18.0,2925.0,0.0,0.0,5144.0,0.0,4758.0,0.0,5.0,0.0,0.0,0.0,0.0,50.0,0.0,6.0,0.0,3203.0,3.0,0.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,57.0,204.0,46515.0,1.0,0.0,0.0,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JE.TC.38,SRS995528,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizoplane,Oryza sativa
SRR2107462,0.0,0.0,0.0,0.0,0.0,0.0,31.0,46.0,1.0,0.0,20.0,0.0,0.0,48.0,0.0,30666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,61102.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JE.TC.4,SRS995530,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR2107463,0.0,0.0,0.0,0.0,0.0,0.0,74.0,648.0,14.0,0.0,313.0,0.0,0.0,754.0,0.0,24669.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,63.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,45630.0,0.0,0.0,3.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,JE.TC.40,SRS995534,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR2107464,0.0,1.0,0.0,0.0,0.0,1.0,175.0,287.0,9.0,1.0,311.0,0.0,0.0,733.0,0.0,25414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,432.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,43111.0,1.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,JE.TC.41,SRS995533,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR2107465,0.0,5.0,0.0,9.0,22.0,196.0,15849.0,4455.0,748.0,76.0,2624.0,0.0,0.0,3110.0,0.0,194.0,0.0,1.0,0.0,54.0,25.0,0.0,6.0,0.0,4.0,0.0,8665.0,0.0,0.0,7418.0,0.0,33.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,161.0,8.0,0.0,24.0,2947.0,21214.0,1119.0,0.0,0.0,0.0,0.0,0.0,2585.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,JE.TC.42,SRS995531,Greenhouse Soil,Transported Soil in the Greenhouse,Bulk_Soil,Oryza sativa
SRR2107466,0.0,10.0,0.0,5.0,13.0,137.0,10399.0,5677.0,490.0,164.0,4388.0,0.0,0.0,2803.0,0.0,253.0,0.0,3.0,6.0,26.0,7.0,0.0,2.0,0.0,8.0,0.0,34209.0,0.0,0.0,4839.0,0.0,39.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,54.0,2.0,0.0,0.0,1953.0,28446.0,72.0,0.0,0.0,0.0,0.0,0.0,1341.0,0.0,0.0,0.0,0.0,46.0,0.0,2.0,JE.TC.43,SRS995537,Greenhouse Soil,Transported Soil in the Greenhouse,Bulk_Soil,Oryza sativa
SRR2107467,0.0,10.0,0.0,10.0,26.0,408.0,25281.0,13166.0,986.0,149.0,2244.0,0.0,0.0,10546.0,0.0,376.0,0.0,1.0,4.0,28.0,17.0,0.0,6.0,0.0,1.0,0.0,7938.0,0.0,0.0,7885.0,0.0,23.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,16.0,5413.0,24335.0,515.0,0.0,0.0,0.0,0.0,0.0,2173.0,0.0,0.0,0.0,1.0,48.0,0.0,6.0,JE.TC.44,SRS995536,Greenhouse Soil,Transported Soil in the Greenhouse,Bulk_Soil,Oryza sativa
SRR2107468,0.0,0.0,0.0,0.0,3.0,95.0,9746.0,6983.0,950.0,117.0,4013.0,0.0,0.0,6546.0,3.0,975.0,0.0,162.0,0.0,3.0,12.0,0.0,58.0,0.0,5.0,0.0,497.0,0.0,0.0,4707.0,0.0,4.0,0.0,0.0,22.0,3.0,1.0,0.0,0.0,98.0,5.0,0.0,44.0,3883.0,35468.0,170.0,0.0,0.0,0.0,0.0,0.0,2656.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,JE.TC.45,SRS995538,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizosphere,Oryza sativa
SRR2107469,0.0,0.0,0.0,1.0,14.0,57.0,2538.0,4153.0,480.0,18.0,2086.0,0.0,0.0,9372.0,0.0,3912.0,0.0,399.0,0.0,4.0,0.0,0.0,25.0,0.0,6.0,0.0,2015.0,0.0,0.0,998.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,8.0,2305.0,32397.0,30.0,0.0,0.0,0.0,0.0,0.0,919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JE.TC.46,SRS995541,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizoplane,Oryza sativa
SRR2107470,0.0,0.0,0.0,0.0,0.0,1.0,75.0,1053.0,24.0,1.0,282.0,0.0,0.0,612.0,0.0,23464.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,28.0,58542.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JE.TC.47,SRS995540,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR2107471,0.0,1.0,0.0,0.0,11.0,58.0,6106.0,3026.0,307.0,41.0,4420.0,0.0,0.0,2473.0,0.0,1700.0,0.0,4.0,1.0,8.0,5.0,0.0,21.0,0.0,1.0,0.0,2620.0,0.0,0.0,4633.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,54.0,2002.0,29293.0,41.0,0.0,0.0,0.0,0.0,0.0,2532.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,JE.TC.48,SRS995547,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizosphere,Oryza sativa
SRR2107472,0.0,0.0,0.0,0.0,10.0,28.0,8242.0,1821.0,569.0,40.0,1940.0,0.0,0.0,3297.0,0.0,927.0,0.0,0.0,0.0,3.0,4.0,0.0,12.0,0.0,15.0,0.0,11332.0,0.0,0.0,3654.0,0.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,114.0,11.0,0.0,43.0,2684.0,22194.0,273.0,0.0,0.0,0.0,0.0,0.0,2684.0,0.0,0.0,0.0,3.0,7.0,0.0,3.0,JE.TC.49,SRS995544,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizosphere,Oryza sativa
SRR2107473,0.0,0.0,0.0,0.0,0.0,0.0,49.0,5.0,0.0,0.0,6.0,0.0,0.0,22.0,0.0,20125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,31.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44153.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JE.TC.5,SRS995542,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR2107474,0.0,1.0,0.0,4.0,22.0,64.0,6634.0,1325.0,342.0,33.0,1952.0,0.0,0.0,2929.0,0.0,604.0,0.0,4.0,0.0,5.0,5.0,0.0,8.0,0.0,8.0,0.0,12666.0,0.0,0.0,3728.0,0.0,7.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,69.0,2209.0,17784.0,139.0,0.0,0.0,0.0,0.0,0.0,2479.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,JE.TC.50,SRS995543,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizosphere,Oryza sativa
SRR2107475,0.0,2.0,0.0,0.0,9.0,14.0,2134.0,1817.0,123.0,20.0,20664.0,0.0,0.0,6887.0,0.0,3517.0,0.0,0.0,0.0,2.0,0.0,0.0,28.0,0.0,8.0,0.0,2261.0,0.0,0.0,1252.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,26.0,746.0,44930.0,12.0,0.0,1.0,0.0,0.0,0.0,3095.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,JE.TC.51,SRS995549,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizoplane,Oryza sativa
SRR2107476,0.0,0.0,0.0,0.0,3.0,7.0,1904.0,2242.0,181.0,18.0,2633.0,0.0,0.0,6672.0,0.0,7748.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,109.0,0.0,7569.0,1.0,0.0,834.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,18.0,686.0,31651.0,58.0,0.0,0.0,0.0,0.0,0.0,1954.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,JE.TC.52,SRS995548,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizoplane,Oryza sativa
